snapshot_date,counting_datetime,count_type,facility_id,location_id,ndc11,product_ndc,gtin14,rxcui_scd,drug_name,dosage_form_name,route_name,pharm_classes,lot_number,expiration_date,qty_on_hand,base_unit,qty_on_order,par_level,reorder_point,safety_stock,avg_daily_usage_30d,days_on_hand,abc_class,is_controlled,dea_schedule,is_high_alert,shortage_status,shortage_reason,unit_cost,extended_value,last_count_variance,last_restocked_at,is_stockout
2026-08-13,2026-08-13 02:15:00,snapshot,030301,030301-ADC-MS,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L824187,2028-07-12,6,EA,0,10,2,1,0.4,15.0,C,1,CIV,0,Available,,0.11,0.66,-1,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,030301,030301-ADC-MS,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L138245,2028-08-15,7,EA,0,11,2,1,0.4,17.5,C,1,CIV,0,Available,,4.9,34.3,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,030301,030301-ADC-MS,11443103930,11443-1039,00311443103933,1028946,Pregabalin 75 MG,CAPSULE,ORAL,Anticonvulsant,L479415,2027-11-25,7,EA,0,10,2,1,0.4,17.5,C,1,CV,0,Available,,0.35,2.45,0,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L846817,2028-12-31,61,EA,0,186,59,34,8.5,7.18,A,0,,0,Available,,1.85,112.85,0,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L113655,2028-12-05,49,EA,91,140,50,28,7.22,6.78,C,0,,0,Available,,0.04,1.96,1,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L862160,2028-03-03,82,EA,0,128,36,21,5.27,15.56,B,0,,0,Available,,1.4,114.8,0,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L522173,2027-12-19,75,EA,0,119,32,18,4.59,16.34,A,0,,0,Available,,3.2,240.0,2,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L526509,2027-08-26,108,EA,0,138,29,17,4.25,25.41,B,0,,1,Available,,2.1,226.8,0,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L104695,2028-08-10,70,EA,0,101,27,15,3.91,17.9,A,0,,1,Available,,8.75,612.5,-2,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L408627,2028-03-04,28,EA,0,80,26,14,3.74,7.49,A,0,,0,Available,,4.6,128.8,0,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L947919,2027-01-16,61,EA,0,110,23,13,3.4,17.94,A,0,,0,Available,,9.2,561.2,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L556126,2028-04-08,84,EA,0,107,22,12,3.23,26.01,A,0,,1,Available,,7.4,621.6,2,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L188885,2028-09-18,34,EA,0,72,20,11,2.98,11.43,A,0,,0,Available,,5.1,173.4,0,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L600876,2027-08-15,30,EA,0,58,20,11,2.89,10.38,C,0,,0,Available,,0.06,1.8,2,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L907185,2028-07-18,41,EA,0,65,17,10,2.55,16.08,B,0,,0,Available,,2.95,120.95,2,2026-07-27,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L971519,2028-04-12,19,EA,0,57,17,9,2.46,7.71,A,0,,1,Available,,26.4,501.6,2,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L124700,2027-02-26,51,EA,0,68,15,8,2.21,23.08,A,0,,0,Available,,6.8,346.8,2,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L918841,2028-04-14,42,EA,0,70,14,8,2.12,19.76,A,0,,0,Available,,11.3,474.6,-1,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L500693,2026-12-14,29,EA,0,51,13,7,1.95,14.83,B,0,,0,Available,,1.95,56.55,1,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L830408,2028-10-22,26,EA,0,62,13,7,1.87,13.9,C,0,,0,Available,,0.55,14.3,0,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L457335,2027-05-27,32,EA,0,45,12,7,1.78,17.93,B,0,,1,Available,,3.4,108.8,0,2026-07-27,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L377746,2027-02-13,19,EA,0,42,11,6,1.7,11.18,C,0,,0,Available,,0.09,1.71,1,2026-08-07,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L175264,2027-03-26,18,EA,0,39,11,6,1.61,11.15,C,0,,0,Available,,0.05,0.9,0,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L300283,2028-04-09,21,EA,0,51,10,6,1.53,13.73,C,0,,0,Available,,0.02,0.42,0,2026-08-12,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L300644,2028-09-07,12,EA,0,35,9,5,1.36,8.82,B,0,,1,Available,,7.9,94.8,0,2026-08-13,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L683080,2028-05-30,14,EA,0,25,8,5,1.27,10.98,A,0,,1,Available,,14.6,204.4,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L579232,2028-12-18,32,EA,0,38,8,4,1.19,26.89,B,0,,1,Available,,9.8,313.6,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L264627,2026-12-08,20,EA,0,34,7,4,1.02,19.61,A,0,,1,Available,,22.5,450.0,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L912639,2027-01-30,36,EA,0,57,14,8,2.04,17.65,C,1,CII,1,Available,,1.3,46.8,0,2026-07-27,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L459197,2027-03-21,26,EA,0,41,10,5,1.44,17.99,C,1,CII,1,Available,,2.6,67.6,0,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L387723,2027-03-20,31,EA,0,41,9,5,1.36,22.79,C,1,CII,1,Available,,2.2,68.2,1,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L289716,2027-07-27,16,EA,0,32,8,5,1.27,12.55,C,1,CII,1,Available,,0.18,2.88,-2,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L210392,2026-09-22,20,EA,0,30,7,4,1.1,18.1,C,1,CII,1,Available,,0.22,4.4,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L530576,2027-08-31,7,EA,0,8,2,1,0.42,16.47,C,1,CII,1,Available,,0.3,2.1,-1,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L453407,2026-10-31,11,EA,0,14,4,2,0.59,18.49,B,1,CIII,1,Available,,8.4,92.4,0,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L843235,2028-12-16,6,EA,0,11,2,1,0.4,15.0,C,1,CIII,1,Available,,6.2,37.2,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L565228,2028-09-19,9,EA,0,24,8,5,1.27,7.06,C,1,CIV,1,Available,,2.8,25.2,0,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L185312,2028-02-08,32,EA,0,39,8,4,1.19,26.89,C,1,CIV,1,Available,,3.1,99.2,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L763119,2027-08-22,6,EA,0,10,3,2,0.51,11.76,C,1,CIV,0,Available,,0.11,0.66,1,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L285388,2027-09-28,10,EA,0,12,2,1,0.42,23.53,C,1,CIV,0,Available,,0.08,0.8,1,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L450639,2027-06-16,5,EA,0,8,2,1,0.4,12.5,C,1,CIV,0,Available,,4.9,24.5,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L246373,2026-11-07,15,EA,0,17,5,3,0.77,19.61,C,1,CIV,0,Available,,0.14,2.1,0,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-PHARM-MAIN,11443103930,11443-1039,00311443103933,1028946,Pregabalin 75 MG,CAPSULE,ORAL,Anticonvulsant,L865069,2028-08-03,7,EA,0,12,3,2,0.51,13.73,C,1,CV,0,Available,,0.35,2.45,-2,2026-07-27,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L740406,2029-01-04,28,EA,0,43,12,7,1.81,15.5,C,0,,0,Available,,0.04,1.12,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L159937,2027-08-11,15,EA,0,24,6,3,0.98,15.35,A,0,,1,Available,,8.75,131.25,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L400944,2028-09-07,15,EA,0,21,6,3,0.94,16.04,A,0,,0,Available,,4.6,69.0,-1,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L260475,2028-08-11,21,EA,0,25,5,3,0.85,24.71,A,0,,0,Available,,9.2,193.2,0,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L506078,2027-06-09,17,EA,0,21,5,3,0.81,21.05,A,0,,1,Available,,7.4,125.8,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L835189,2027-05-06,5,EA,10,15,5,2,0.74,6.72,A,0,,0,Available,,5.1,25.5,1,2026-07-30,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L181604,2027-01-22,11,EA,0,13,4,2,0.64,17.25,B,0,,0,Available,,2.95,32.45,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L364963,2026-09-26,7,EA,0,11,4,2,0.62,11.36,A,0,,1,Available,,26.4,184.8,0,2026-08-04,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L323826,2027-01-31,10,EA,0,14,3,2,0.55,18.1,A,0,,0,Available,,6.8,68.0,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L405179,2028-05-12,9,EA,0,12,3,2,0.53,16.94,A,0,,0,Available,,11.3,101.7,2,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L650649,2028-11-28,5,EA,0,10,3,1,0.47,10.7,C,0,,0,Available,,0.55,2.75,0,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L115552,2027-03-06,9,EA,0,12,3,1,0.45,20.17,B,0,,1,Available,,3.4,30.6,0,2026-08-02,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L559984,2026-11-17,7,EA,0,11,2,1,0.42,16.47,C,0,,0,Available,,0.09,0.63,2,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L661130,2027-08-06,7,EA,0,9,2,1,0.4,17.34,C,0,,0,Available,,0.05,0.35,-1,2026-08-10,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L437538,2027-08-12,6,EA,0,9,2,1,0.4,15.0,A,0,,1,Available,,14.6,87.6,-2,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L203559,2027-06-20,9,EA,0,10,2,1,0.4,22.5,B,0,,1,Available,,9.8,88.2,1,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L630058,2027-08-26,6,EA,0,8,2,1,0.4,15.0,C,1,CII,1,Available,,2.6,15.6,1,2026-08-13,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L635431,2028-03-15,6,EA,0,7,2,1,0.4,15.0,C,1,CII,1,Available,,0.22,1.32,2,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L995140,2029-01-18,7,EA,0,9,2,1,0.4,17.5,C,1,CIV,1,Available,,2.8,19.6,1,2026-07-24,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L226727,2027-11-27,6,EA,0,7,2,1,0.4,15.0,C,1,CIV,0,Available,,0.11,0.66,0,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L111497,2027-02-18,8,EA,0,11,2,1,0.4,20.0,C,1,CIV,0,Available,,0.08,0.64,-2,2026-07-31,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-ED,11443103930,11443-1039,00311443103933,1028946,Pregabalin 75 MG,CAPSULE,ORAL,Anticonvulsant,L347509,2027-09-19,11,EA,0,13,2,1,0.4,27.5,C,1,CV,0,Available,,0.35,3.85,1,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L356205,2028-03-19,32,EA,0,49,12,7,1.81,17.72,C,0,,0,Available,,0.04,1.28,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L980798,2027-01-06,18,EA,0,30,7,4,1.06,16.94,B,0,,1,Available,,2.1,37.8,0,2026-08-12,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L164148,2028-11-09,23,EA,0,28,6,3,0.98,23.53,A,0,,1,Available,,8.75,201.25,-2,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L944641,2027-11-27,12,EA,0,15,5,3,0.85,14.12,A,0,,0,Available,,9.2,110.4,2,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L698311,2027-07-08,10,EA,0,21,5,3,0.81,12.38,A,0,,1,Available,,7.4,74.0,0,2026-07-25,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L791320,2028-03-26,11,EA,0,15,5,2,0.72,15.22,C,0,,0,Available,,0.06,0.66,1,2026-07-28,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L427109,2027-11-04,11,EA,0,13,4,2,0.62,17.85,A,0,,1,Available,,26.4,290.4,0,2026-07-26,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L803059,2027-12-20,12,EA,0,15,3,2,0.55,21.72,A,0,,0,Available,,6.8,81.6,0,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L916993,2027-01-14,8,EA,0,9,3,1,0.45,17.93,B,0,,1,Available,,3.4,27.2,0,2026-08-01,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L687590,2028-12-21,10,EA,0,14,2,1,0.42,23.53,C,0,,0,Available,,0.09,0.9,0,2026-08-05,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L955301,2027-04-04,6,EA,0,7,2,1,0.4,14.86,C,0,,0,Available,,0.05,0.3,2,2026-08-13,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L940839,2027-05-14,9,EA,0,13,2,1,0.4,22.5,B,0,,1,Available,,7.9,71.1,0,2026-07-29,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L133075,2027-09-20,7,EA,0,8,2,1,0.4,17.5,A,0,,1,Available,,22.5,157.5,0,2026-08-11,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L686533,2027-10-19,6,EA,0,9,2,1,0.4,15.0,C,1,CII,1,Available,,0.18,1.08,0,2026-08-03,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-MICU,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L976552,2027-08-11,6,EA,0,9,2,1,0.4,15.0,C,1,CIII,1,Available,,6.2,37.2,0,2026-08-09,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-SICU,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L538509,2027-11-11,50,EA,0,66,14,8,2.12,23.53,A,0,,0,Available,,1.85,92.5,0,2026-08-08,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-SICU,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L407354,2027-04-21,17,EA,0,26,9,5,1.32,12.9,B,0,,0,Available,,1.4,23.8,1,2026-07-23,0
2026-08-13,2026-08-13 02:15:00,snapshot,140401,140401-ADC-SICU,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L695843,2027-12-01,14,EA,0,35,8,4,1.15,12.2,A,0,,0,Available,,3.2,44.8,-2,2026-08-06,0
